geonameid,name,lat,lon,region,department,population,settlement_morpheme,naming_language,religious_element,ethnonym,ethnonym_stem,split_ordinal,patronym,patronym_group,eco_term,eco_kind,name_reuse_count
2254406,Bala Foulbé,13.63333,-13.1,Tambacounda,Goudiry,0,,,,,,,,,,,1
2254405,Bala Guirène,13.08299,-16.19431,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254399,Bala Mérétaol,14.1,-13.68333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254410,Bala Ndiaye,14.93673,-15.84206,Diourbel,Mbacke,0,,,,,,,Ndiaye,Wolof,,,1
2254389,Bala Ougonor,13.09415,-16.16211,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254387,Bala Palène,14.93333,-15.83333,Diourbel,Mbacke,0,,,,,,,,,,,1
2254404,Balakonko,13.13986,-11.69779,Kedougou,Saraya,0,,,,,,,,,,,1
2254403,Balakounda,12.73333,-14.16667,Kolda,Velingara,0,kounda,Mandinka,,,,,,,,,1
2254010,Balal Penda,15.399,-15.8231,Louga,Louga,0,,,,,,,,,,,1
2254402,Balala,12.95,-15.93333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2254401,Balam Boulou,13.58333,-13.15,Tambacounda,Goudiry,0,,,,,,,,,,,1
2254396,Balandine,13.01053,-16.3052,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254398,Balandé,15.7683,-15.9184,Louga,Louga,0,,,,,,,,,,,1
13658793,Balanga,13.05053,-16.16005,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254391,Balankine,12.88917,-15.98611,Ziguinchor,Bignona,0,,,,,,,,,,,2
2254392,Balankine,12.71667,-16.05,Ziguinchor,Bignona,0,,,,,,,,,,,2
2254386,Balboto,15.3426,-16.3456,Louga,Kebemer,0,,,,,,,,,,,1
2254384,Baldi Kadjolé,14.53643,-12.8933,Tambacounda,Goudiry,0,,,,,,,,,,,1
2254381,Balel,15.26825,-12.903,Matam,Kanel,0,,,,,,,,,,,1
2254377,Balel Cissé,15.4369,-15.1416,Louga,Linguere,0,,,,,,,Cissé,Mandinka,,,1
2254378,Balel Sall,15.4351,-15.1367,Louga,Linguere,0,,,,,,,Sall,Pulaar,,,1
2254370,Bali,13.98333,-15.36667,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2254366,Bali Guéli,15.3394,-15.4354,Louga,Linguere,0,,,,,,,,,,,1
2254359,Bali Roto,15.4454,-15.3765,Louga,Linguere,0,,,,,,,,,,,1
2254369,Balian,12.93889,-16.22917,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254368,Balib,12.78333,-16.21667,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254367,Baliga,14.91,-16.88351,Thies,Tivaoune,0,,,,,,,,,,,1
2254365,Baline,12.91917,-16.45889,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254361,Balingor,12.77528,-16.35667,Ziguinchor,Bignona,0,,,,,,,,,,,2
2254363,Balingor,12.51667,-15.93333,Ziguinchor,Ziguinchor,0,,,,,,,,,,,2
2254357,Balkamissa,13.16667,-15.01667,Kolda,Medina Yoroufoula,0,,,,,,,,,,,1
2254397,Balla Ndiaye,15.095,-15.9323,Louga,Kebemer,0,,,,,,,Ndiaye,Wolof,,,1
2254356,Balmadou,12.62333,-15.85917,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2254350,Balo Kounda,13.15,-13.9,Kolda,Velingara,0,kounda,Mandinka,,,,,,,,,2
2254352,Balo Kounda,12.7,-14.7,Kolda,Kolda,0,kounda,Mandinka,,,,,,,,,2
2254353,Balodji Sérèr,14.98555,-15.77047,Louga,Linguere,0,,,,Sérèr,Balodji,,,,,,1
2254349,Balokounda,13.33333,-13.78333,Kolda,Velingara,0,kounda,Mandinka,,,,,,,,,2
2254351,Balokounda,12.93333,-14.2,Kolda,Kolda,0,kounda,Mandinka,,,,,,,,,2
2254348,Balol,14.71553,-15.76437,Fatick,Gossas,0,,,,,,,,,,,1
2254347,Balonguine,12.97444,-16.41861,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254346,Balori,12.61667,-11.81667,Kedougou,Kedougou,0,,,,,,,,,,,1
6648012,Balou,14.73802,-12.23802,Tambacounda,Bakel,0,,,,,,,,,,,1
2254345,Balta,15.66667,-16.48333,Louga,Louga,0,,,,,,,,,,,1
6645332,Balèl Pathé,16.06371,-13.40988,Matam,Matam,0,,,,,,,,,,,1
2254376,Balénia,12.9,-16.28333,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254375,Balénian,13.04956,-16.17507,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254374,Baléou,12.78111,-16.34389,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254341,Bamadoukounda,13.78333,-13.96667,Tambacounda,Tambacounda,0,kounda,Mandinka,,,,,,,,,1
2254340,Bamaki,13.23333,-13.25,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254338,Bamako,12.86667,-14.08333,Kolda,Velingara,0,,,,,,,,,,,2
13657984,Bamako,13.7718,-16.46088,Fatick,Foundiougne,0,,,,,,,,,,,2
2254337,Bamakounda,12.64056,-15.59139,Sedhiou,Sedhiou,0,kounda,Mandinka,,,,,,,,,1
2254334,Bamba,13.95,-15.98333,Kaolack,Kaolack,0,,,,,,,,,,,2
2254335,Bamba,13.73333,-15.73333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,2
2254324,Bamba Mamadou,13.86667,-15.23333,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2254323,Bamba Moussa,13.83333,-15.25,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2254331,Bambadala,13.60923,-12.85247,Tambacounda,Goudiry,0,,,,,,,,,,,3
2254332,Bambadala,13.33333,-15.48333,Sedhiou,Bounkiling,0,,,,,,,,,,,3
2254333,Bambadala,13.26667,-13.41667,Tambacounda,Tambacounda,0,,,,,,,,,,,3
2254330,Bambadala Kontèyène,13.71192,-16.30077,Fatick,Foundiougne,0,,,,,,,,,,,1
2254329,Bambadala Tiakho,13.70535,-16.30005,Fatick,Foundiougne,0,,,,,,,,,,,1
2254295,Bambadji,12.82206,-11.49715,Kedougou,Saraya,0,,,,,,,,,,,1
2254327,Bambako,13.61667,-14.0,Tambacounda,Tambacounda,0,,,,,,,,,,,2
2254328,Bambako,13.50128,-12.1515,Tambacounda,Bakel,0,,,,,,,,,,,2
2254325,Bambali,13.85,-15.55,Kaffrine,Kaffrine,0,,,,,,,,,,,2
2254326,Bambali,12.66222,-15.45472,Sedhiou,Goudomp,0,,,,,,,,,,,2
2595900,Bambara,14.76714,-17.06424,Thies,Thies,0,,,,Bambara,,,,,,,1
2254322,Bambarakounda,13.1,-15.56667,Sedhiou,Bounkiling,0,kounda,Mandinka,,,,,,,,,1
2254320,Bambaraya,13.10839,-12.08837,Kedougou,Saraya,0,,,,,,,,,,,1
2254318,Bambato,12.5,-15.55,Sedhiou,Goudomp,0,,,,,,,,,,,1
2254314,Bambey,14.6965,-16.45277,Diourbel,Bambey,0,,,,,,,,,,,3
7670740,Bambey,14.70074,-16.45911,Diourbel,Bambey,37374,,,,,,,,,,,3
13505475,Bambey,14.82769,-16.30177,Diourbel,Diourbel,0,,,,,,,,,,,3
13507031,Bambey Sérèr,14.7091,-16.49395,Diourbel,Bambey,0,,,,Sérèr,Bambey,,,,,,1
2254313,Bambilor,14.80144,-17.18454,Dakar,Rufisque,0,,,,,,,,,,,1
2254312,Bambli,14.78333,-16.53333,Diourbel,Bambey,0,,,,,,,,,,,1
13509101,Bambou,14.07726,-16.39794,Fatick,Foundiougne,0,,,,,,,,,,,1
13658047,Bambougar El Hadj,13.89422,-16.40934,Fatick,Foundiougne,0,,,,,,,,,,,1
13657989,Bambougar Malik,13.91301,-16.40466,Fatick,Foundiougne,0,,,,,,,,,,,1
13658012,Bambougar Massamba,13.92837,-16.40859,Fatick,Foundiougne,0,,,,,,,,,,,1
2593144,Bamboung,13.83479,-16.54126,Fatick,Foundiougne,0,,,,,,,,,,,1
2254291,Bamboya,12.4604,-12.1105,Kedougou,Kedougou,0,,,,,,,,,,,2
2254292,Bamboya,12.4582,-12.0269,Kedougou,Kedougou,0,,,,,,,,,,,2
2254309,Bamgol,14.97596,-15.5078,Louga,Linguere,0,,,,,,,,,,,1
2254308,Bamhouame,15.4636,-15.713,Louga,Linguere,0,,,,,,,,,,,1
2254306,Bana Daniédo,14.1,-13.68333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254305,Banadié,15.37,-13.12942,Matam,Kanel,0,,,,,,,,,,,1
13505566,Banane,14.80183,-16.02442,Diourbel,Mbacke,0,,,,,,,,,,,2
13509007,Banane,14.48473,-16.1569,Fatick,Gossas,0,,,,,,,,,,,2
2252478,Banane Ndiolofène,14.766,-15.59828,Diourbel,Mbacke,0,,,,,,,,,,,1
2254303,Banane Wagadou,14.75738,-15.60015,Diourbel,Mbacke,0,,,,,,,,,,,1
2254301,Banankourou,13.05,-14.23333,Kolda,Velingara,0,,,,,,,,,,,1
2254300,Banba,13.8,-14.61667,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
2254299,Banbadala,12.68806,-15.31056,Sedhiou,Goudomp,0,,,,,,,,,,,1
2254297,Banbadinnka,12.75,-14.55,Kolda,Kolda,0,,,,,,,,,,,2
2254298,Banbadinnka,12.51194,-16.18194,Ziguinchor,Ziguinchor,0,,,,,,,,,,,2
2254296,Banbadion,12.78417,-15.50278,Sedhiou,Goudomp,0,,,,,,,,,,,1
2254289,Bandafassi,12.53965,-12.31061,Kedougou,Kedougou,0,,,,,,,,,,,1
6917790,Bandafassi Tenda,12.5283,-12.3174,Kedougou,Kedougou,0,,,,,,,,,,,1
2254287,Bandandar,14.03582,-16.31515,Fatick,Foundiougne,0,,,,,,,,,,,1
13504730,Bandia,14.83617,-16.54315,Diourbel,Bambey,0,,,,,,,,,,,1
2595477,Bandia Bambara,14.61502,-17.01756,Thies,Mbour,0,,,,Bambara,Bandia,,,,,,1
2254286,Bandia Sessène,14.62429,-17.02691,Thies,Mbour,0,,,,,,,,,,,1
13658320,Bandiagara,13.6885,-16.42951,Fatick,Foundiougne,0,,,,,,,,,,,1
2254283,Bandial,12.58083,-16.48306,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2254281,Bandiala,13.66004,-16.57166,Fatick,Foundiougne,0,,,,,,,,,,,1
2254280,Bandiou Kouta,13.7828,-16.50741,Fatick,Foundiougne,0,,,,,,,,,,,1
2254278,Bandioul Banté,14.03617,-15.07501,Kaffrine,Koungheul,0,,,,,,,,,,,1
2253688,Bandié,14.42077,-15.5741,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2596037,Bandji,15.77852,-16.51752,Louga,Louga,0,,,,,,,,,,,1
2254277,Bandjikaki,13.02337,-16.68907,Ziguinchor,Bignona,0,,,,,,,,,,,1
13658061,Bandouf,13.77336,-16.42773,Fatick,Foundiougne,0,,,,,,,,,,,1
2254276,Bandoukounda Baldé,13.08333,-15.26667,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2254275,Bandoulou,14.00554,-16.23329,Kaolack,Kaolack,0,,,,,,,,,,,1
2254288,Bandémba,12.525,-12.3804,Kedougou,Kedougou,0,,,,,,,,,,,1
13514642,Bane Gori,14.14388,-16.22865,Kaolack,Kaolack,0,,,,,,,,,,,1
2250045,Bane Samane,14.13022,-16.23131,Kaolack,Kaolack,0,,,,,,,,,,,1
2254274,Bane Soutoura,14.14594,-16.22639,Kaolack,Kaolack,0,,,,,,,,,,,1
2254268,Banfara,13.83333,-13.43333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254267,Banfara Démandaou,13.81667,-13.38333,Tambacounda,Goudiry,0,,,,,,,,,,,1
2254266,Banfara II,13.83333,-13.41667,Tambacounda,Tambacounda,0,,,,,,2,,,,,1
2252070,Banfarato,12.6934,-12.8354,Kedougou,Salemata,0,,,,,,,,,,,1
6659064,Banfaroto,12.77774,-11.76202,Kedougou,Saraya,0,,,,,,,,,,,1
2254261,Bangadj,14.21495,-15.35748,Kaffrine,Malem Hodar,0,,,,,,,,,,,1
2254260,Bangadji,14.71595,-15.93969,Diourbel,Mbacke,0,,,,,,,,,,,1
2254259,Bangadji Samb,14.70864,-15.78538,Fatick,Gossas,0,,,,,,,Samb,Wolof,,,1
13657993,Bangaler,13.9571,-16.41988,Fatick,Foundiougne,0,,,,,,,,,,,1
2254500,Bangana,14.11347,-15.64095,Kaffrine,Birkelane,0,,,,,,,,,,,1
2254263,Banganga,12.60639,-16.05583,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2254264,Banghadji,14.823,-16.81242,Thies,Thies,0,,,,,,,,,,,2
2254265,Banghadji,14.56603,-16.24757,Fatick,Fatick,0,,,,,,,,,,,2
13658704,Banghania,13.73961,-16.21116,Fatick,Foundiougne,0,,,,,,,,,,,1
2254258,Bangol,15.001,-15.5177,Louga,Linguere,0,,,,,,,,,,,1
2254257,Bangounam,12.95,-16.13333,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254256,Bangoye,15.38333,-16.28333,Louga,Kebemer,0,,,,,,,,,,,1
2254255,Banhar,12.68111,-15.55611,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2254250,Bani,13.82792,-12.87559,Tambacounda,Goudiry,0,,,,,,,,,,,5
2254251,Bani,13.76289,-16.47645,Fatick,Foundiougne,0,,,,,,,,,,,5
2254252,Bani,13.05,-15.55,Sedhiou,Bounkiling,0,,,,,,,,,,,5
2254253,Bani,12.84417,-15.42306,Sedhiou,Sedhiou,0,,,,,,,,,,,5
2254254,Bani,12.50722,-15.73361,Sedhiou,Goudomp,0,,,,,,,,,,,5
13658731,Bani Israël,13.07081,-16.55745,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254240,Bani Tapirdé,13.95328,-12.85432,Tambacounda,Goudiry,0,,,,,,,,,,,1
2254249,Banianol,15.03721,-14.50583,Matam,Ranerou,0,,,,,,,,,,,1
2254247,Baniaye,14.81667,-16.81667,Thies,Thies,0,,,,,,,,,,,1
2254245,Banima,12.45,-15.65,Sedhiou,Goudomp,0,,,,,,,,,,,1
13658758,Baningor,13.1602,-16.12107,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254489,Baniomba,12.716,-12.362,Kedougou,Kedougou,0,,,,,,,,,,,1
2254243,Baniou,12.5,-15.9,Sedhiou,Goudomp,0,,,,,,,,,,,1
2254241,Banipéli,14.2892,-12.45671,Tambacounda,Bakel,0,,,,,,,,,,,1
2254246,Banière,12.66056,-15.42167,Sedhiou,Goudomp,0,,,,,,,,,,,1
2254239,Bankassouk,12.70278,-16.72139,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254238,Bankou,13.4665,-12.8246,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254237,Bankouba,13.87987,-12.2824,Tambacounda,Bakel,0,,,,,,,,,,,1
2254234,Bannbadinnka,13.56667,-13.41667,Tambacounda,Goudiry,0,,,,,,,,,,,1
2254231,Banou,14.43333,-15.78333,Fatick,Gossas,0,,,,,,,,,,,1
2254230,Banoungoune,13.01667,-15.83333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2254224,Banta Koutoum Pakane,12.93333,-13.85,Kolda,Velingara,0,,,,,,,,,,,1
2254227,Bantakili Moulaye,13.0,-14.38333,Kolda,Kolda,0,,,,,,,,,,,1
2254226,Bantakokouta,12.7707,-12.2349,Kedougou,Kedougou,0,,,,,,,,,,,1
2254223,Bantambali,14.18333,-13.2,Tambacounda,Goudiry,0,,,,,,,,,,,1
2254222,Bantanani,13.72193,-12.97634,Tambacounda,Goudiry,0,,,,,,,,,,,1
13658812,Bantanari,13.04305,-16.15558,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254220,Bantandiang,12.79056,-15.1725,Sedhiou,Goudomp,0,,,,,,,,,,,2
2254221,Bantandiang,12.59,-15.64917,Sedhiou,Sedhiou,0,,,,,,,,,,,2
2254219,Bantandienké,13.56667,-13.93333,,,0,,,,,,,,,,,1
2250352,Bantanding,13.60377,-16.28568,Fatick,Foundiougne,0,,,,,,,,,,,1
2254218,Bantanguel,12.78333,-14.73333,Kolda,Kolda,0,,,,,,,,,,,1
2254217,Bantangueul,13.96667,-14.01667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254216,Bantangueul Kassoum,12.85,-14.28333,Kolda,Kolda,0,,,,,,,,,,,1
2254215,Bantaniel,12.65583,-15.25639,Sedhiou,Goudomp,0,,,,,,,,,,,1
6659075,Bantankho,12.58713,-11.59228,Kedougou,Saraya,0,,,,,,,,,,,1
2254214,Bantanki Doulo,12.96667,-14.43333,Kolda,Kolda,0,,,,,,,,,,,1
2254213,Bantankoli,13.33333,-13.18333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254210,Bantankountou,13.26667,-13.06667,Tambacounda,Tambacounda,0,,,,,,,,,,,3
2254211,Bantankountou,12.76667,-14.95,Kolda,Kolda,0,,,,,,,,,,,3
2254212,Bantankountou,12.5,-15.91667,Sedhiou,Goudomp,0,,,,,,,,,,,3
2254208,Bantankountouyél,12.83333,-14.95,Kolda,Kolda,0,,,,,,,,,,,1
2254207,Bantantinnting,13.53333,-13.86667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2254205,Bantanto,13.13333,-14.2,Kolda,Velingara,0,,,,,,,,,bantan,tree,2
2254206,Bantanto,13.01667,-15.56667,Sedhiou,Bounkiling,0,,,,,,,,,bantan,tree,2
2254204,Bantata,12.6817,-12.3317,Kedougou,Kedougou,0,,,,,,,,,,,1
2254202,Bantigniel,12.9,-13.71667,Kolda,Velingara,0,,,,,,,,,,,1
13506986,Banèm Sérèr,14.66882,-16.38157,Diourbel,Bambey,0,,,,Sérèr,Banèm,,,,,,1
2254272,Bané,14.67433,-15.66969,Fatick,Gossas,0,,,,,,,,,,,1
2254270,Banéba,13.25,-15.71667,Sedhiou,Bounkiling,0,,,,,,,,,,,2
2254271,Banéba,13.25,-15.53333,Sedhiou,Bounkiling,0,,,,,,,,,,,2
2254196,Baout,14.04782,-16.53307,Fatick,Foundiougne,0,,,,,,,,,,,1
13552832,Bap,14.73784,-15.93719,Diourbel,Mbacke,0,,,,,,,,,,,2
13552838,Bap,14.71651,-15.95735,Diourbel,Mbacke,0,,,,,,,,,,,2
2254194,Bapalel Koliabé,15.45593,-12.96632,Matam,Kanel,0,,,,,,,,,,,1
2254193,Bapèdj,14.75,-14.86667,Louga,Linguere,0,,,,,,,,,,,1
2254192,Bapédji,15.1693,-14.8772,Louga,Linguere,0,,,,,,,,,,,1
2254187,Bara,15.1115,-15.4172,Louga,Linguere,0,,,,,,,,,,,2
2254188,Bara,12.4345,-12.2017,Kedougou,Kedougou,0,,,,,,,,,,,2
13506506,Bara Kaïré,14.72793,-16.93196,Thies,Thies,0,,,,,,,,,,,1
2254185,Baraboye,12.6871,-12.4092,Kedougou,Kedougou,0,,,,,,,,,,,1
2254186,Barabéri,12.96017,-11.7395,Kedougou,Saraya,0,,,,,,,,,,,1
2254183,Baraf,12.52056,-16.30861,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2254182,Barafouté,12.6691,-12.303,Kedougou,Kedougou,0,,,,,,,,,,,1
2254179,Baraguès,13.11667,-16.15,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254177,Baraka Bounao,12.49528,-16.19333,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2254176,Baraka Patata,12.45,-16.13333,,,0,,,,,,,,,,,1
2254175,Baraka Poukao,12.46667,-16.2,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2254174,Barakounda,13.66667,-14.63333,Tambacounda,Koumpentoum,0,kounda,Mandinka,,,,,,,,,1
2254178,Barakès,13.12058,-16.47518,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254172,Baral,15.2199,-15.5102,Louga,Linguere,0,,,,,,,,,,,1
2254171,Baralak,12.90583,-16.17389,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254170,Baralé Ndiaye,15.8452,-16.2292,Louga,Louga,0,,,,,,,Ndiaye,Wolof,,,1
13658744,Barandalat,13.05286,-16.25861,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254167,Barandama,13.0,-15.78333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2254166,Barandao,14.55,-15.93333,Diourbel,Mbacke,0,,,,,,,,,,,1
2254603,Barandoufari,12.8129,-12.2513,Kedougou,Kedougou,0,,,,,,,,,,,1
2254165,Barantir,12.94,-16.37028,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254162,Bardial,15.05,-16.55,Thies,Tivaoune,0,,,,,,,,,,,1
2254161,Bardiol,15.7742,-15.2895,Louga,Linguere,0,,,,,,,,,,,1
2254157,Barga,15.98333,-13.63333,Matam,Matam,0,,,,,,,,,,,1
2254154,Bargny,14.69707,-17.23015,Dakar,Rufisque,69242,,,,,,,,,,,1
2254153,Bargny Guèdj,14.68698,-17.22808,Dakar,Rufisque,51188,,,,,,,,,,,1
2595382,Bargny Ngoude,14.69407,-17.2353,Dakar,Rufisque,51188,,,,,,,,,,,1
2254152,Bargué,15.21667,-16.08333,Louga,Kebemer,0,,,,,,,,,,,1
2254147,Bari,16.08,-16.17917,Saint Louis,Dagana,0,,,,,,,,,,,4
2254148,Bari,15.8,-16.26667,Louga,Louga,0,,,,,,,,,,,4
2254150,Bari,15.1597,-15.4858,Louga,Linguere,0,,,,,,,,,,,4
2254151,Bari,12.86833,-15.65778,Sedhiou,Sedhiou,0,,,,,,,,,,,4
2248571,Bari Diame,15.2789,-16.034,Louga,Kebemer,0,,,,,,,,,,,1
2253937,Bari Diame Cissé,15.448,-16.2373,Louga,Louga,0,,,,,,,Cissé,Mandinka,,,1
2596011,Bari Diamm,16.18139,-16.27694,Saint Louis,Dagana,0,,,,,,,,,,,1
13507049,Bari Ndondol Deux,14.60853,-16.49654,Diourbel,Bambey,0,,,,,,2,,,,,1
2254142,Bari Ndondol Un,14.59642,-16.50198,Fatick,Fatick,0,,,,,,1,,,,,1
13506732,Bari Sine,14.58878,-16.51371,Fatick,Fatick,0,,,,,,,,,,,1
2254145,Baria,13.66685,-16.18578,Fatick,Foundiougne,0,,,,,,,,,,,1
2254143,Baridiane,15.13333,-16.4,Thies,Tivaoune,0,,,,,,,,,,,1
6611636,Barkatou,15.32194,-12.87,Matam,Kanel,0,,,,,,,,,,,1
2254139,Barkayel,13.61667,-14.33333,Tambacounda,Tambacounda,0,,,,,,,,,,,3
2254140,Barkayel,13.48333,-13.46667,Tambacounda,Tambacounda,0,,,,,,,,,,,3
13509036,Barkayel,14.40781,-16.11279,Fatick,Gossas,0,,,,,,,,,,,3
2254137,Barkedji,14.58333,-14.81667,Kaffrine,Koungheul,0,,,,,,,,,,,1
6611637,Barkevy,15.33,-12.86306,,,0,,,,,,,,,,,1
2254129,Barkiel,13.88333,-14.55,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
2254128,Barkjéwèl,13.8,-15.76667,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2254135,Barkèdji,15.16667,-14.86667,Louga,Linguere,0,,,,,,,,,,,2
2254138,Barkèdji,13.95,-15.7,Kaffrine,Birkelane,0,,,,,,,,,,,2
2254133,Barkédji,15.7197,-15.3377,Louga,Linguere,0,,,,,,,,,,,3
2254134,Barkédji,15.276,-14.8694,Louga,Linguere,0,,,,,,,,,,,3
2254136,Barkédji,14.88333,-15.91667,Diourbel,Mbacke,0,,,,,,,,,,,3
2254131,Barkédji Mboul,14.59581,-15.95506,Diourbel,Mbacke,0,,,,,,,,,,,1
2254127,Barmétial,15.47689,-13.01575,Matam,Kanel,0,,,,,,,,,,,1
2254125,Barokounda,13.66667,-14.1,Tambacounda,Tambacounda,0,kounda,Mandinka,,,,,,,,,1
2254124,Barone,14.04306,-15.46458,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2254123,Barouk,12.78278,-16.20556,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254121,Barsafa,13.71667,-14.56667,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
2595536,Barèt,14.74329,-17.09893,Thies,Thies,0,,,,,,,,,,,1
2254149,Baré,15.1777,-15.9878,Louga,Kebemer,0,,,,,,,,,,,1
2248660,BaréBanta,16.01619,-16.09697,Louga,Louga,0,,,,,,,,,,,1
2254159,Baréguessin,13.01667,-16.38333,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254126,Barôbé,16.18061,-13.89779,Saint Louis,Podor,0,,,,,,,,,,,1
2596112,Bas N’Dar Toute,16.02851,-16.5085,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2254119,Bassabou,13.93333,-15.91667,Kaolack,Kaolack,0,,,,,,,,,,,1
2254118,Bassada,13.0,-15.76667,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2254117,Bassaf,12.80528,-15.61917,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2254116,Bassafa,13.28333,-14.6,Kolda,Medina Yoroufoula,0,,,,,,,,,,,1
2254115,Bassanbéa,12.98333,-16.35,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254114,Bassar,13.91963,-16.60798,Fatick,Foundiougne,0,,,,,,,,,,,1
13658759,Bassem Kassana,13.15727,-16.05808,Ziguinchor,Bignona,0,,,,,,,,,,,1
13658802,Bassem Lessé,13.08927,-16.04433,Ziguinchor,Bignona,0,,,,,,,,,,,1
13658019,Bassine,13.90324,-16.45017,Fatick,Foundiougne,0,,,,,,,,,,,1
2254107,Bassinkil,13.09344,-16.20392,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254106,Bassoul,13.92559,-16.58978,Fatick,Foundiougne,0,,,,,,,,,,,1
2254105,Bassoum,12.98333,-14.5,Kolda,Kolda,0,,,,,,,,,,,1
2254109,Bassène,13.08904,-16.35788,Ziguinchor,Bignona,0,,,,,,,,,,,4
2254110,Bassène,13.06667,-16.38333,Ziguinchor,Bignona,0,,,,,,,,,,,4
2254111,Bassène,12.95361,-16.37194,Ziguinchor,Bignona,0,,,,,,,,,,,4
2254112,Bassène,12.95,-16.36667,Ziguinchor,Bignona,0,,,,,,,,,,,4
2254108,Basséré,12.45083,-16.36667,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2254104,Batabout,13.00273,-16.21832,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254102,Batal,15.5439,-15.2864,Louga,Linguere,0,,,,,,,,,,,2
2254103,Batal,14.64588,-16.4736,Diourbel,Bambey,0,,,,,,,,,,,2
13658072,Batamar,13.79816,-16.38826,Fatick,Foundiougne,0,,,,,,,,,,,1
2254101,Batan Gnima,12.70667,-15.84778,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2254100,Batankigné,13.01548,-16.17593,Ziguinchor,Bignona,0,,,,,,,,,,,1
13509321,Batara Kaba,14.01599,-16.10454,Kaolack,Kaolack,0,,,,,,,,,,,1
2254514,Batara Ndiala,14.0305,-16.10119,Kaolack,Kaolack,0,,,,,,,,,,,1
13509355,Batara Wolof,14.01651,-16.11332,Kaolack,Kaolack,0,,,,Wolof,Batara,,,,,,1
2254093,Batiaré Ouro Guéladjo,14.4,-15.68333,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2254092,Batimba,12.4825,-12.549,Kedougou,Salemata,0,,,,,,,,,,,1
13658769,Batinding,13.11356,-16.17395,Ziguinchor,Bignona,0,,,,,,,,,,,1
13658768,Batinding Boudiakène,13.12168,-16.17002,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254090,Batinding Diémé,13.03979,-16.23013,Ziguinchor,Bignona,0,,,,,,,,,,,1
2254091,Batindié,12.81667,-16.2,Ziguinchor,Bignona,0,,,,,,,,,,,1
