geonameid,name,asciiname,lat,lon,feature_code,admin1_code,admin2_code,population,lang_guess,name_root,name_dupe_count
6647994,Takoutala II,Takoutala II,14.28283,-12.03167,PPL,05,,0,,,1
2245021,Takoyel,Takoyel,16.27074,-14.08437,PPL,14,,0,,,1
2245030,Takème,Takeme,12.81667,-16.2,PPL,12,,0,,,1
13505413,Tal Bakhlé,TalBakhle,14.99957,-16.25913,PPL,07,2244388,0,,,1
2245020,Tal Baklé,Tal Bakle,15.98333,-16.2,PPL,14,,0,,,1
2245019,Tal Diop,Tal Diop,15.95,-16.21667,PPL,14,,0,,,1
13505514,Talakh,Talakh,14.90196,-16.1807,PPL,03,2252312,0,,,1
2595936,Talane,Talane,14.98817,-17.01148,PPL,07,,0,,,1
2245014,Tali,Tali,15.3752,-15.2604,PPL,13,,0,,,1
2245013,Talibadji,Talibadji,13.97243,-12.62271,PPL,05,,0,,,2
6647949,Talibadji,Talibadji,14.07182,-13.00138,PPL,05,,0,,,2
2245011,Taliboulou,Taliboulou,13.48333,-13.66667,PPL,05,,0,,,1
2245009,Taliel,Taliel,12.98333,-14.86667,PPL,11,,0,,,1
2245008,Taliko-Foulbé,Taliko-Foulbe,13.91211,-12.89794,PPL,05,,0,,,1
2245007,Talikourto,Talikourto,12.65,-15.38333,PPL,18,,0,,,1
2245006,Talimango,Talimango,13.82306,-12.98975,PPL,05,,0,,,1
2245005,Talinkoulou,Talinkoulou,12.73278,-15.17861,PPL,18,,0,,,1
2245003,Talito,Talito,12.87167,-15.75472,PPL,18,,0,,,1
13553441,Tallène,Tallene,14.64763,-15.73838,PPL,09,2251492,0,,,1
2245002,Talta,Talta,12.73333,-15.06667,PPL,11,,0,,,1
2245000,Taltal,Taltal,14.98707,-15.95403,PPL,13,,0,,,2
2245001,Taltal,Taltal,14.81011,-15.51785,PPL,03,,0,,,2
2244999,Taltal Pouté,Taltal Poute,14.84538,-15.49955,PPL,13,,0,,,1
2245018,Talègne,Talegne,14.68408,-16.57401,PPL,03,,0,,,1
2245016,Talène,Talene,14.98333,-16.71667,PPL,07,,0,,,2
2245017,Talène,Talene,13.92589,-16.37084,PPL,09,,0,,,2
2245015,Talène Gaye,Talene Gaye,15.3167,-16.5609,PPL,13,,0,,,1
13658152,Talène Guédé,Talene Guede,13.7846,-16.20868,PPL,10,2247158,0,,,1
2244998,Tamach,Tamach,16.11194,-16.36889,PPL,14,,0,,,1
13505505,Tamaké,Tamake,14.91376,-16.14398,PPL,03,2252312,0,,,1
2244997,Tamani,Tamani,12.48944,-16.6575,PPL,12,,0,,,1
2244996,Tamassanka,Tamassanka,12.91667,-14.93333,PPL,11,,0,,,1
2244995,Tamassanssan,Tamassanssan,12.73333,-14.18333,PPL,11,,0,,,1
2244994,Tamba,Tamba,13.88333,-15.26667,PPL,16,,0,Pulaar/Fulani,clan/family name root,1
2244987,Tamba I,Tamba I,13.73333,-13.66667,PPL,05,,0,Malinké/Mandinka,eastern Senegal toponym,1
2244986,Tamba II,Tamba II,13.71667,-13.68333,PPL,05,,0,Malinké/Mandinka,eastern Senegal toponym,1
2244985,Tamba Kounda,Tamba Kounda,12.88333,-13.68333,PPL,11,,0,Malinké/Mandinka,eastern Senegal toponym,1
2244984,Tambacounda,Tambacounda,13.14256,-16.52897,PPL,12,,0,Malinké/Mandinka,eastern Senegal toponym,2
2244991,Tambacounda,Tambacounda,13.77073,-13.66734,PPLA,05,,149071,Malinké/Mandinka,eastern Senegal toponym,2
2244983,Tambakounda,Tambakounda,13.2,-15.8,PPL,18,,0,Malinké/Mandinka,eastern Senegal toponym,1
2244982,Tambala,Tambala,13.72287,-12.84377,PPL,05,,0,Malinké/Mandinka,eastern Senegal toponym,1
2244972,Tambanoumouya,Tambanoumouya,12.825,-12.4266,PPL,17,,0,Malinké/Mandinka,eastern Senegal toponym,1
2244970,Tambouye,Tambouye,13.12112,-16.39513,PPL,12,,0,,,1
2244980,Tamindala,Tamindala,13.33333,-13.8,PPL,11,,0,,,1
2244981,Tamé,Tame,14.2992,-12.08197,PPL,05,,0,,,1
6586392,Taméguidia,Tameguidia,12.46919,-11.59912,PPL,17,,0,,,1
2244979,Tanaf,Tanaf,12.64972,-15.42611,PPL,18,,4831,,,1
2244977,Tanbakoumba,Tanbakoumba,12.48333,-16.2,PPL,12,,0,Pulaar/Fulani,clan/family name root,1
2244976,Tanbakounda,Tanbakounda,12.61667,-15.98333,PPL,12,,0,,,1
2244975,Tanbanaba,Tanbanaba,12.66667,-15.55,PPL,18,,0,Pulaar/Fulani,clan/family name root,1
2244974,Tanbananding,Tanbananding,12.48333,-15.55,PPL,11,,0,,,2
2593126,Tanbananding,Tanbananding,12.64667,-15.55528,PPL,18,,0,,,2
2244973,Tanbanding,Tanbanding,13.5,-14.4,PPL,05,,0,,,1
2244971,Tanbokolé,Tanbokole,12.43333,-11.85,PPL,17,,0,,,1
2244969,Tanda,Tanda,13.91595,-15.97275,PPL,10,,0,,,1
2244968,Tanda Mbar,Tanda Mbar,13.9,-15.96667,PPL,10,,0,,,1
2244967,Tandine,Tandine,12.93833,-16.40417,PPL,12,,0,,,1
2244964,Tane,Tane,14.72793,-15.63911,PPL,03,,0,,,1
2595631,Tangor,Tangor,14.70844,-17.15366,PPLX,01,,0,,,1
2244961,Tangori,Tangori,12.79444,-16.21083,PPL,12,,0,,,1
2244960,Tangout,Tangout,12.79278,-16.17611,PPL,12,,0,,,1
2244959,Tanguis,Tanguis,14.53333,-16.93333,PPL,07,,0,,,2
2595592,Tanguis,Tanguis,14.64076,-17.13081,PPL,07,,0,,,2
2244958,Tanim,Tanim,15.609,-16.1222,PPL,13,,0,,,1
2244956,Tankanto,Tankanto,12.8225,-15.03778,PPL,11,,0,,,2
2244957,Tankanto,Tankanto,12.56194,-15.43667,PPL,18,,0,,,2
8450474,Tankanto Escale,Tankanto Escale,12.818,-15.034,PPL,11,7670821,0,,,1
2244955,Tankanton Peul,Tankanton Peul,12.80722,-15.02833,PPL,11,,0,,,1
2244954,Tankon,Tankon,13.25,-15.5,PPL,18,,0,,,1
2244953,Tankoron,Tankoron,12.95,-16.11667,PPL,12,,0,,,1
2595454,Tankoye,Tankoye,14.5954,-17.09365,PPLX,07,,0,,,2
2595582,Tankoye,Tankoye,14.69821,-17.11363,PPL,07,,0,,,2
2244951,Tanp,Tanp,12.5,-16.15,PPL,12,,0,,,1
2244950,Tanpidara,Tanpidara,15.7265,-14.1439,PPL,14,,0,,,1
2244948,Tantâdji,Tantadji,16.08223,-13.86951,PPL,14,,0,,,1
2244962,Tanèm,Tanem,14.13333,-14.88333,PPL,16,,0,,,2
2244963,Tanèm,Tanem,13.66667,-14.78333,PPL,05,,0,,,2
2244947,Tao,Tao,12.83333,-16.18333,PPL,12,,0,,,1
2244945,Taofir,Taofir,14.81667,-15.9,PPL,03,,0,,,1
2244933,Taoua,Taoua,15.63333,-16.2,PPL,13,,0,,,8
2244934,Taoua,Taoua,15.31667,-16.73333,PPL,13,,0,,,8
2244935,Taoua,Taoua,15.0,-16.71667,PPL,07,,0,,,8
2244937,Taoua,Taoua,14.73333,-16.45,PPL,03,,0,,,8
2244941,Taoua,Taoua,13.95,-15.08333,PPL,16,,0,,,8
2244942,Taoua,Taoua,13.9,-15.41667,PPL,16,,0,,,8
2244943,Taoua,Taoua,13.75,-15.96667,PPL,10,,0,,,8
2244944,Taoua,Taoua,13.65,-15.8,PPL,10,,0,,,8
2244931,Taoua Gou,Taoua Gou,14.73333,-16.45,PPL,03,,0,,,1
2244930,Taoua Gueye,Taoua Gueye,15.41667,-16.51667,PPL,13,,0,,,1
2244924,Tapilane,Tapilane,12.68333,-16.08333,PPL,12,,0,,,1
2244923,Tapounam,Tapounam,12.99333,-16.16944,PPL,12,,0,,,1
2244922,Tappa,Tappa,15.3536,-15.6443,PPL,13,,0,,,1
2244921,Taram,Taram,14.51667,-16.91667,PPL,07,,0,,,1
2244920,Taré,Tare,15.78249,-16.53337,PPL,13,,0,,,1
13504788,Tassar,Tassar,14.81536,-16.50481,PPL,03,2254315,0,,,1
2244918,Tasset,Tasset,14.60657,-16.8653,PPL,07,,0,,,1
2596033,Tassinère,Tassinere,15.88732,-16.50839,PPL,14,,0,,,1
13506459,Tassèt Peul,TassetPeul,14.63026,-16.85332,PPL,07,2244804,0,,,1
13506520,Tassèt Toucouleur,TassetToucouleur,14.62413,-16.86226,PPL,07,2244804,0,,,1
2244917,Tata,Tata,14.1,-13.41667,PPL,05,,0,,,1
2244916,Tata Batchili,Tata Batchili,14.89744,-12.59725,PPL,15,,0,,,1
2244914,Tataguine,Tataguine,14.4255,-16.60617,PPL,09,,0,,,1
13507473,Tataguine Bambara,TataguineBambara,14.43255,-16.63546,PPL,07,2248478,0,,,1
2252165,Tataguine Sérèr,TataguineSerer,14.46082,-16.65362,PPL,07,,0,,,1
2244911,Tatki,Tatki,16.22222,-15.28806,PPL,14,,0,,,1
2244912,Tatène Bambara,TateneBambara,14.67458,-16.88603,PPL,07,,0,,,1
13514613,Tatène Sérèr,TateneSerer,14.66419,-16.90364,PPL,07,2244804,0,,,1
13514612,Tatène Toucouleur,TateneToucouleur,14.67032,-16.90605,PPL,07,2244804,0,,,1
2244910,Tavé,Tave,15.0016,-15.9418,PPL,13,,0,,,1
2244936,Tawa,Tawa,14.74477,-16.89949,PPL,07,,0,,,6
2244938,Tawa,Tawa,14.41584,-16.06363,PPL,09,,0,,,6
2244939,Tawa,Tawa,14.12526,-15.28578,PPL,16,,0,,,6
13505462,Tawa,Tawa,14.88491,-16.28415,PPL,03,2252312,0,,,6
13505574,Tawa,Tawa,14.75925,-16.07063,PPL,03,2248699,0,,,6
13658703,Tawa,Tawa,13.59126,-16.01705,PPL,10,2247158,0,,,6
2244932,Tawa Fal,TawaFal,14.97911,-16.55291,PPL,03,,0,,,1
13505568,Tawa Mbayar,TawaMbayar,14.78941,-16.14827,PPL,03,2252312,0,,,1
2244946,Tawfekh,Tawfekh,14.95667,-15.88088,PPL,03,,0,,,1
13552836,Tawfekh Darou,TawfekhDarou,14.6357,-15.81744,PPL,03,2248699,0,,,1
13506987,Tawfèkh,Tawfekh,14.63483,-16.25485,PPL,03,2252312,0,,,1
13505523,Tawfèkh Fal,TawfekhFal,14.92929,-16.07871,PPL,03,2248699,0,,,1
13551153,Tawé,Tawe,14.99344,-15.94125,PPL,13,2250660,0,,,1
2244908,Tayebatou,Tayebatou,13.35,-14.98333,PPL,11,,0,,,2
2244909,Tayebatou,Tayebatou,13.05,-13.81667,PPL,11,,0,,,2
13507227,Tayré,Tayre,14.70875,-16.1051,PPL,03,2252312,0,,,1
13507228,Tayré Sérèr,TayreSerer,14.69848,-16.10091,PPL,03,2252312,0,,,1
2245064,Taïba,Taiba,15.63333,-16.35,PPL,13,,0,Pulaar/Fulani,clan/family name root,5
2245068,Taïba,Taiba,13.95,-15.03333,PPL,16,,0,Pulaar/Fulani,clan/family name root,5
2245070,Taïba,Taiba,13.93333,-15.45,PPL,16,,0,Pulaar/Fulani,clan/family name root,5
2245071,Taïba,Taiba,13.76667,-15.9,PPL,10,,0,Pulaar/Fulani,clan/family name root,5
2245072,Taïba,Taiba,13.69933,-16.42874,PPL,09,,0,Pulaar/Fulani,clan/family name root,5
2245063,Taïba Amari Mbéri,Taiba Amari Mberi,15.4414,-16.5384,PPL,13,,0,,,1
2245061,Taïba Bèp,Taiba Bep,14.91992,-16.36516,PPL,03,,0,,,1
2245060,Taïba Dakhar,TaibaDakhar,14.89262,-16.27792,PPL,03,,0,,,1
2245058,Taïba Kalom,Taiba Kalom,14.901,-16.32034,PPL,03,,0,,,1
13505483,Taïba Khaye,TaibaKhaye,14.90071,-16.34696,PPL,03,2252312,0,,,1
2245057,Taïba Mama,Taiba Mama,13.93333,-15.75,PPL,10,,0,,,1
2245056,Taïba Mar,Taiba Mar,15.4,-16.58333,PPL,13,,0,,,1
2245055,Taïba Mbaye,Taiba Mbaye,15.0206,-16.877,PPL,07,,0,,,1
2245062,Taïba Mbayène,Taiba Mbayene,13.8383,-16.11905,PPL,10,,0,,,1
2245067,Taïba Mboro,TaibaMboro,14.02512,-15.28662,PPL,16,,0,,,1
2245054,Taïba Moutoufa,Taiba Moutoufa,14.79711,-16.30007,PPL,03,,0,,,1
2245053,Taïba Ndaw,TaibaNdaw,14.90706,-16.25563,PPL,03,,0,,,2
2245059,Taïba Ndaw,TaibaNdaw,14.81629,-16.75293,PPL,07,,0,,,2
2245052,Taïba Ndia,Taiba Ndia,15.13333,-16.75,PPL,07,,0,,,1
2245065,Taïba Ndiagne,TaibaNdiagne,14.93438,-16.25448,PPL,03,,0,,,1
2245051,Taïba Ndiaye,Taiba Ndiaye,15.0371,-16.8793,PPL,07,,0,,,1
2245049,Taïba Ndioufène,Taiba Ndioufene,14.11667,-14.98333,PPL,16,,0,,,2
2245050,Taïba Ndioufène,Taiba Ndioufene,13.84792,-16.00869,PPL,10,,0,,,2
2245069,Taïba Nianghène,Taiba Nianghene,13.94003,-16.09033,PPL,10,,0,,,1
13505446,Taïba Peul,TaibaPeul,14.90799,-16.38193,PPL,03,2254315,0,,,1
2245048,Taïba Rhabe,Taiba Rhabe,15.03333,-16.86667,PPL,07,,0,,,1
13514611,Taïba Santhie,TaibaSanthie,14.94465,-16.24311,PPL,03,2252312,0,,,1
2245046,Taïba Singué,Taiba Singue,15.3163,-15.9737,PPL,13,,0,,,1
2245045,Taïba Sintié,Taiba Sintie,15.03333,-16.9,PPL,07,,0,,,1
2245047,Taïba Sèye,Taiba Seye,15.55,-16.21667,PPL,13,,0,,,1
13505438,Taïba Sérèr,TaibaSerer,14.90101,-16.31112,PPL,03,2252312,0,,,1
13554679,Taïba Tialène,TaibaTialene,14.02012,-15.14359,PPL,16,10778872,0,,,1
13566083,Taïba Tiarène,Taiba Tiarene,14.71815,-15.98231,PPL,03,2248699,0,,,1
2245066,Taïba Tiékène,TaibaTiekene,14.72726,-15.98079,PPL,03,,0,,,1
2245044,Taïbé,Taibe,15.11667,-16.38333,PPL,07,,0,,,1
2245039,Taïf,Taif,13.87375,-16.06158,PPL,10,,0,,,4
2245041,Taïf,Taif,14.78944,-15.65165,PPL,09,,0,,,4
2245043,Taïf,Taif,14.06667,-14.5,PPL,05,,0,,,4
13554557,Taïf,Taif,14.21229,-15.53629,PPL,16,2251008,0,,,4
2245037,Taïf Diangou,Taif Diangou,14.74632,-15.64798,PPL,03,,0,,,1
2245036,Taïf Diop,Taif Diop,15.0434,-15.8731,PPL,13,,0,,,1
2245042,Taïf Ndioum,TaifNdioum,14.39115,-15.23246,PPL,16,,0,,,1
2245034,Taïf Nganado,Taif Nganado,15.3542,-15.907,PPL,13,,0,,,1
13554087,Taïf Saloum,TaifSaloum,14.34243,-15.48858,PPL,16,2251008,0,,,1
2245033,Taïf Tiékène,Taif Tiekene,14.46667,-14.7,PPL,16,,0,,,1
2245035,Taïfa,Taifa,14.03143,-15.76273,PPL,16,,0,,,2
2245040,Taïfa,Taifa,13.4,-14.9,PPL,11,,0,,,2
2245038,Taïfali,Taifali,15.0376,-14.6561,PPL,13,,0,,,1
2245032,Taïnabé,Tainabe,14.73299,-15.96175,PPL,03,,0,,,1
2245031,Taïnango,Tainango,14.51667,-16.98333,PPL,07,,0,,,1
2244905,Tchabouguel,Tchabouguel,15.2257,-15.9651,PPL,13,,0,,,1
2244904,Tchabourli,Tchabourli,14.61931,-12.45749,PPL,05,,0,,,1
2244899,Tchiki,Tchiki,14.33333,-15.98333,PPL,09,,0,,,1
2244894,Tchinkor,Tchinkor,12.73333,-13.15,PPL,05,,0,,,1
2244891,Tchissé Keur Amar Rhoulé,Tchisse Keur Amar Rhoule,14.63333,-15.65,PPL,09,,0,,,1
2244890,Tchissé Keur Mor,Tchisse Keur Mor,14.63333,-15.7,PPL,09,,0,,,1
2244880,Tek,Tek,14.69385,-15.75023,PPL,09,,0,,,1
2244864,Temanto Spri,Temanto Spri,13.55,-15.1,PPL,11,,0,,,1
2244852,Temkilam Ilo,Temkilam Ilo,12.85,-14.7,PPL,11,,0,,,1
2244966,Tendine,Tendine,13.01427,-16.14224,PPL,12,,0,,,1
2244847,Tendouk,Tendouk,12.72861,-16.46583,PPL,12,,0,,,1
11395355,Tenghory,Tenghory,12.807,-16.204,PPL,12,2253903,0,,,1
2244842,Tenndimane,Tenndimane,12.76528,-16.30667,PPL,12,,0,,,1
2244841,Tenne,Tenne,15.05,-16.43333,PPL,07,,0,,,1
2244838,Tennkoli,Tennkoli,14.03333,-13.96667,PPL,05,,0,,,3
2244839,Tennkoli,Tennkoli,14.03333,-13.91667,PPL,05,,0,,,3
2244840,Tennkoli,Tennkoli,13.73333,-14.65,PPL,05,,0,,,3
2244833,Teranbassi,Teranbassi,12.56111,-15.75806,PPL,18,,0,,,1
2595769,Terme Sud,Terme Sud,14.72915,-17.4847,PPLX,01,,0,,,1
2244820,Teud Biti,Teud Biti,15.96667,-16.18333,PPL,14,,0,,,1
2244819,Teude Biti,TeudeBiti,14.31516,-15.75416,PPL,10,,0,,,1
13507045,Teug Dapa,TeugDapa,14.7316,-16.29079,PPL,03,2252312,0,,,1
2244818,Teugue Ndioguy,Teugue Ndioguy,15.41667,-16.43333,PPL,13,,0,,,1
2244817,Teumb,Teumb,15.88083,-16.2925,PPL,14,,0,,,1
2244815,Teumbe,Teumbe,15.56667,-16.53333,PPL,13,,0,,,1
2244816,Teumbé,Teumbe,15.33333,-16.7,PPL,13,,0,,,1
13507215,Teung Sérére,TeungSerere,14.70107,-16.21417,PPL,03,2252312,0,,,1
13507235,Teung Wolof,TeungWolof,14.69201,-16.2014,PPL,03,2252312,0,,,1
2244814,Teungué,Teungue,14.68333,-16.21667,PPL,03,,0,,,1
13506462,Teup Dal,TeupDal,14.68931,-16.89459,PPL,07,2244804,0,,,1
2244813,Teuptal,Teuptal,15.26667,-16.43333,PPL,07,,0,,,1
2244812,Teural,Teural,15.4,-16.65,PPL,13,,0,,,1
2244834,Tewrou Kossam Deux,TewrouKossamDeux,14.52575,-16.02977,PPL,09,,0,,,1
13507226,Tewrou Kossam Un,TewrouKossamUn,14.53296,-16.00648,PPL,09,2251492,0,,,1
13509018,Tewrou Timak,TewrouTimak,14.3256,-16.15354,PPL,10,2250807,0,,,1
2244810,Teyel,Teyel,13.03333,-14.03333,PPL,11,,0,,,1
2244786,Thiadiaye,Thiadiaye,14.42038,-16.70258,PPL,07,,20168,,,1
2244724,Thiamène,Thiamene,15.32368,-15.51553,PPL,13,,0,,,4
2244725,Thiamène,Thiamene,15.0845,-15.9049,PPL,13,,0,,,4
2244809,Thiamène,Thiamene,15.4778,-15.8747,PPL,13,,0,,,4
6917521,Thiamène,Thiamene,15.0931,-15.9223,PPL,13,,0,,,4
2244808,Thiariakh Mouride,Thiariakh Mouride,14.36667,-14.65,PPL,16,,0,,,1
2595783,Thiaroye,Thiaroye,14.747,-17.368,PPL,01,7732979,0,,,1
2244668,Thiarène,Thiarene,15.4206,-15.9951,PPL,13,,0,,,2
2244669,Thiarène,Thiarene,15.37,-15.9961,PPL,13,,0,,,2
2244884,Thidi Dièye,ThidiDieye,14.17708,-15.82775,PPL,16,,0,,,1
2244603,Thiki,Thiki,14.61028,-17.07732,PPL,07,,0,,,1
2244515,Thila Boubou,ThilaBoubou,14.7785,-16.68763,PPL,07,,0,,,1
13504798,Thila Boul,ThilaBoul,14.83223,-16.64614,PPL,07,2244804,0,,,1
2244509,Thila Ounté,ThilaOunte,14.79807,-16.68526,PPL,07,,0,,,1
13504579,Thilane Dior,ThilaneDior,14.96275,-16.94598,PPL,07,2244388,0,,,1
13504585,Thilane Tangor,ThilaneTangor,14.95795,-16.95297,PPL,07,2244388,0,,,1
2595597,Thilaw,Thilaw,14.62149,-17.12589,PPL,07,,0,,,1
13553462,Thilla,Thilla,14.70346,-15.74126,PPL,09,2251492,0,,,2
13658055,Thilla,Thilla,13.8427,-16.2834,PPL,09,2251792,0,,,2
13658336,Thilla Keur Serigne Babou,Thilla Keur Serigne Babou,13.69648,-16.34517,PPL,09,2251792,0,,,1
2244798,Thillé Boubakar,Thille Boubakar,16.51667,-15.08333,PPL,14,,0,,,1
2244499,Thilmakha,Thilmakha,14.76031,-16.50108,PPL,03,,0,,,1
13504640,Thilmakha Ndioum,ThilmakhaNdioum,14.87012,-16.53672,PPL,03,2254315,0,,,1
2244797,Thilogne,Thilogne,15.92389,-13.65778,PPL,15,,15044,,,1
2249883,Thindieng,Thindieng,12.99428,-16.29278,PPL,12,,0,,,1
13554102,Thindy,Thindy,14.26141,-15.1179,PPL,16,10778871,0,,,1
2244893,Thingué,Thingue,14.47502,-15.81934,PPL,09,,0,,,1
6645329,Thiourouf,Thiourouf,16.07561,-13.83921,PPL,14,,0,,,1
2244393,Thioyène,Thioyene,15.1961,-15.5209,PPL,13,,0,,,2
2244795,Thioyène,Thioyene,14.3,-14.9,PPL,16,,0,,,2
2244389,Thissé,Thisse,14.09395,-15.08401,PPL,16,,0,,,5
13504749,Thissé,Thisse,14.97589,-16.72375,PPL,07,2244388,0,,,5
13505552,Thissé,Thisse,14.77566,-16.18569,PPL,03,2252312,0,,,5
13509023,Thissé,Thisse,14.4244,-16.1164,PPL,09,2251492,0,,,5
13658133,Thissé,Thisse,13.92712,-16.11068,PPL,10,2250807,0,,,5
13505380,Thisséyène,Thisseyene,14.97385,-16.37296,PPL,03,2254315,0,,,1
13658720,Thiwala,Thiwala,13.67764,-16.12231,PPL,10,2247158,0,,,1
2244805,Thièp,Thiep,14.3,-14.95,PPL,16,,0,,,1
2244802,Thiès,Thies,14.78944,-16.92602,PPLA2,07,,317763,,,1
13504622,Thiès Est,ThiesEst,14.77734,-16.91584,PPLX,07,2244804,0,,,1
2244799,Thiès Nones,Thies Nones,14.78333,-16.96667,PPL,07,,252320,,,1
13504606,Thiès Nord,ThiesNord,14.80851,-16.91659,PPLX,07,2244804,0,,,1
13504537,Thiès Sud,ThiesSud,14.77753,-16.93537,PPLX,07,2244804,0,,,1
13553622,Thiéké,Thieke,14.67024,-15.36741,PPL,16,10778871,0,,,1
13553460,Thégui Thilla,TheguiThilla,14.69789,-15.73409,PPL,09,2251492,0,,,1
13508527,Tiaba,Tiaba,14.30262,-16.2614,PPL,10,2250807,0,Pulaar/Fulani,clan/family name root,2
13508561,Tiaba,Tiaba,14.33007,-16.28037,PPL,09,7670866,0,Pulaar/Fulani,clan/family name root,2
2244791,Tiabla,Tiabla,14.6,-17.13333,PPL,07,,0,,,1
2244790,Tiaboguel,Tiaboguel,15.5811,-15.4048,PPL,13,,0,,,1
2244906,Tiabouguel,Tiabouguel,14.99603,-15.78534,PPL,13,,0,,,2
2244907,Tiabouguel,Tiabouguel,14.81113,-15.67694,PPL,03,,0,,,2
13553614,Tiaboulé,Tiaboule,14.56882,-15.03292,PPL,16,10778872,0,,,1
13509070,Tiabé,Tiabe,14.36171,-16.09315,PPL,10,2250807,0,,,1
13509043,Tiabé Diéne,TiabeDiene,14.38537,-16.08432,PPL,09,2251492,0,,,1
2244792,Tiabé Sanou,TiabeSanou,14.37768,-16.0959,PPL,09,,0,,,1
13509041,Tiabé Wolof,TiabeWolof,14.38465,-16.10725,PPL,09,7670866,0,,,1
2244793,Tiabédji,Tiabedji,12.6349,-12.4156,PPL,17,,0,,,1
13508547,Tiadabi,Tiadabi,14.34564,-16.26536,PPL,09,7670866,0,,,1
2244785,Tiadié Babou,Tiadie Babou,14.28333,-15.78333,PPL,16,,0,,,1
2595414,Tiafoura,Tiafoura,14.53487,-17.06163,PPL,07,,0,,,2
13505559,Tiafoura,Tiafoura,14.98753,-16.23222,PPL,07,2244388,0,,,2
2244783,Tiaféna,Tiafena,12.88333,-14.45,PPL,11,,0,,,1
2244781,Tiagal,Tiagal,14.94218,-16.48219,PPL,03,,0,,,1
2244777,Tiakalar,Tiakalar,14.23378,-16.12688,PPL,10,,0,,,1
13505583,Tiakh,Tiakh,14.82016,-16.1281,PPL,03,2252312,0,,,1
13505489,Tiakhami,Tiakhami,14.95999,-16.35633,PPL,03,2252312,0,,,1
13505467,Tiakhami Niassène,TiakhamiNiassene,14.95225,-16.35716,PPL,03,2252312,0,,,1
13505434,Tiakhami Touré,TiakhamiToure,14.96345,-16.34542,PPL,03,2252312,0,,,1
2244656,Tiakhar,Tiakhar,14.69813,-16.36057,PPL,03,,0,,,1
2244682,Tiakho Madialé,TiakhoMadiale,14.02423,-15.8378,PPL,10,,0,,,1
13658062,Tiakho Malahine,Tiakho Malahine,13.92423,-16.3109,PPL,09,2251792,0,,,1
2244773,Tiakho Ndjigane,Tiakho Ndjigane,13.88264,-16.14507,PPL,10,,0,,,1
2244774,Tiakho Tiofior,TiakhoTiofior,13.99898,-16.17854,PPL,10,,0,,,1
2244775,Tiakmar,Tiakmar,14.48333,-16.16667,PPL,09,,0,,,1
2244772,Tiakor,Tiakor,14.27293,-16.62561,PPL,09,,0,,,1
2244770,Tial,Tial,15.23333,-16.8,PPL,07,,0,,,1
2244767,Tiala,Tiala,15.2413,-15.6023,PPL,13,,0,,,5
2244768,Tiala,Tiala,15.0339,-14.4742,PPL,13,,0,,,5
2244769,Tiala,Tiala,14.56667,-15.83333,PPL,03,,0,,,5
6917515,Tiala,Tiala,15.2405,-15.5785,PPL,13,,0,,,5
13504652,Tiala,Tiala,14.85864,-16.53338,PPL,03,2254315,0,,,5
2244766,Tialaga,Tialaga,16.49419,-14.45672,PPL,14,,0,,,1
2244518,Tialane,Tialane,13.92865,-16.62587,PPL,09,,0,,,3
2244765,Tialane,Tialane,14.07367,-15.89049,PPL,10,,0,,,3
2595419,Tialane,Tialane,14.52953,-17.09661,PPLX,07,,0,,,3
13509067,Tialap,Tialap,14.28674,-16.17746,PPL,10,2250807,0,,,1
2244764,Tialbol,Tialbol,15.6505,-14.3299,PPL,13,,0,,,1
2244756,Tialel,Tialel,13.83333,-14.61667,PPL,05,,0,,,1
2244750,Tialgou,Tialgou,15.23333,-16.03333,PPL,13,,0,,,1
2244749,Tialgouf,Tialgouf,15.18333,-16.08333,PPL,13,,0,,,1
6644104,Tiali,Tiali,15.51623,-13.10586,PPL,15,,0,,,2
13505492,Tiali,Tiali,14.76294,-16.25103,PPL,03,2252312,0,,,2
2244747,Tialla,Tialla,15.75,-16.16667,PPL,13,,0,,,1
2244746,Tiallé,Tialle,15.2434,-16.8012,PPL,07,,0,,,1
2244745,Tialog Niane,Tialog Niane,15.45,-16.11667,PPL,13,,0,,,1
2244753,Tialène,Tialene,13.91667,-15.63333,PPL,16,,0,,,4
2244754,Tialène,Tialene,13.35,-14.73333,PPL,11,,0,,,4
13505389,Tialène,Tialene,14.9505,-16.38024,PPL,03,2254315,0,,,4
13658027,Tialène,Tialene,13.87194,-16.3383,PPL,09,2251792,0,,,4
2244757,Tialé,Tiale,15.26667,-16.61667,PPL,13,,0,,,8
2244758,Tialé,Tiale,15.00072,-16.83816,PPL,07,,0,,,8
2244760,Tialé,Tiale,14.838,-16.87496,PPL,07,,0,,,8
2244761,Tialé,Tiale,14.69387,-15.99364,PPL,03,,0,,,8
2244762,Tialé,Tiale,14.65,-16.83333,PPL,07,,0,,,8
2244771,Tialé,Tiale,14.73517,-16.19221,PPL,03,,0,,,8
13507032,Tialé,Tiale,14.72727,-16.44332,PPL,03,2254315,0,,,8
13507247,Tialé,Tiale,14.55555,-16.2009,PPL,09,7670866,0,,,8
13506463,Tialé Deux,TialeDeux,14.63759,-16.84722,PPL,07,2244804,0,,,1
2244751,Tialé Gnik,TialeGnik,14.90571,-16.50219,PPL,03,,0,,,1
2244759,Tialé Mabour,TialeMabour,14.92822,-16.66182,PPL,03,,0,,,1
2244741,Tiam,Tiam,15.6749,-14.1693,PPL,14,,0,,,1
